age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,date_birth,salary,remote_work,iter_hourly_rate,iter_total_working_years,iter_monthly_income,iter_salary,knn_hourly_rate,knn_total_working_years,knn_monthly_income,knn_salary
38,no,NA,1032.49,NA,3,3,life_sciences,1475,Low,female,129.06,high,senior,sales_executive,high,divorced,8663.697800731557,21682.23,0,no,12,"3,0",high,part_time,2,16.365014275608196,6,low,16,5,13,1985,100071.84,yes,129.06,11.318933823529411,5697.60022687609,100071.84,129.06,11.318933823529411,5697.60022687609,100071.84
29,no,travel_frequently,1032.49,NA,1,1,NA,1476,Medium,male,129.0604078907105,high,senior,sales_executive,very_high,married,8663.714644291596,21682.23,1,no,14,"3,0",very_high,part_time,1,11.0,5,good,11,4,1,1994,100071.84,yes,83.042301980198,11.0,5697.60022687609,100071.84,83.042301980198,11.0,5697.60022687609,100071.84
55,no,travel_rarely,1964.96,NA,1,3,medical,1477,Very High,female,245.62217611509774,high,executive,manager,low,single,15870.83,41264.17,0,no,14,"3,0",high,part_time,0,37.0,2,good,36,4,13,1968,190450.0,yes,83.042301980198,37.0,15870.83,190450.0,83.042301980198,37.0,15870.83,190450.0
41,no,NA,1652.34,NA,2,4,NA,1478,Very High,female,206.54378580962924,high,manager,manager,medium,NA,13746.529309028641,34699.17,1,no,19,"3,0",medium,full_time,0,24.878205057465962,2,good,22,0,4,1982,160150.0,yes,83.042301980198,11.318933823529411,5697.60022687609,160150.0,83.042301980198,11.318933823529411,5697.60022687609,160150.0
39,no,travel_rarely,991.82,research_&_development,1,3,NA,1479,High,female,121.21585097290392,very_high,senior,healthcare_representative,very_high,NA,8010.83,20828.17,0,no,17,"3,0",low,part_time,3,19.0,5,low,18,3,7,1984,93989.14377048783,yes,83.042301980198,19.0,8010.83,65245.87531343283,83.042301980198,19.0,8010.83,65245.87531343283
38,no,NA,1187.54,NA,15,2,life_sciences,1480,High,female,148.4425218128159,medium,senior,research_director,very_high,NA,9935.134930179407,24938.33,0,no,14,"3,0",medium,full_time,1,18.49453345368397,3,good,11,2,9,1985,115100.0,yes,83.042301980198,11.318933823529411,5697.60022687609,115100.0,83.042301980198,11.318933823529411,5697.60022687609,115100.0
43,no,NA,1582.77,NA,12,3,NA,1481,Low,female,102.95816226378088,medium,manager,research_director,medium,NA,12783.92,33238.2,1,no,11,"3,0",high,part_time,1,11.260714768989226,3,good,25,3,9,1980,79832.80474607905,yes,83.042301980198,11.318933823529411,12783.92,65245.87531343283,83.042301980198,11.318933823529411,12783.92,65245.87531343283
31,no,NA,444.27,NA,7,2,NA,1482,Medium,male,55.53226398175781,high,intermediate,manufacturing_director,low,married,3588.33,9329.67,1,no,12,"3,0",medium,part_time,1,13.0,5,very_low,13,3,12,1992,43060.0,yes,83.042301980198,13.0,3588.33,43060.0,83.042301980198,13.0,3588.33,43060.0
50,no,travel_rarely,1758.71,research_&_development,29,4,life_sciences,1483,Medium,female,219.84071626787903,medium,manager,manager,high,married,14205.0,36933.0,0,no,15,"3,0",medium,full_time,1,28.0,2,good,27,15,7,1973,170460.0,yes,83.042301980198,28.0,14205.0,170460.0,83.042301980198,28.0,14205.0,170460.0
33,no,non_travel,290.04,sales,8,1,life_sciences,1484,Medium,male,36.25,medium,entry_level,sales_representative,very_high,NA,2342.59,6090.75,0,no,19,"3,0",very_high,part_time,0,6.257371766847043,2,low,2,2,2,1990,28111.13,no,36.25,11.318933823529411,2342.59,28111.13,36.25,11.318933823529411,2342.59,28111.13
26,yes,NA,210.68,NA,2,3,life_sciences,1485,Low,female,51.89622246992502,high,entry_level,research_scientist,low,married,1701.67,4424.33,6,no,14,"3,0",medium,part_time,1,6.0,2,good,3,1,2,1997,40240.92450521159,yes,83.042301980198,6.0,1701.67,65245.87531343283,83.042301980198,6.0,1701.67,65245.87531343283
38,no,travel_frequently,291.06,NA,3,4,NA,1486,High,female,36.380017647228776,high,entry_level,research_scientist,high,NA,2350.83,6112.17,3,no,16,"3,0",low,full_time,1,8.0,2,good,2,2,2,1985,28210.0,no,83.042301980198,8.0,2350.83,28210.0,83.042301980198,8.0,2350.83,28210.0
46,no,NA,1973.98,NA,1,4,medical,1487,Very High,female,246.74964478229157,high,executive,research_director,very_high,NA,15943.72,41453.67,9,no,17,"3,0",very_high,part_time,2,23.0,0,good,2,2,2,1977,191324.62,yes,83.042301980198,23.0,15943.72,191324.62,83.042301980198,23.0,15943.72,191324.62
21,no,NA,213.57,NA,25,1,NA,1488,Very High,male,26.7,medium,entry_level,research_scientist,medium,single,1948.5602762511417,4485.0,1,yes,11,"3,0",high,part_time,0,2.0,6,excellent,2,2,2,2002,20700.0,yes,26.7,2.0,5697.60022687609,20700.0,26.7,2.0,5697.60022687609,20700.0
31,no,travel_frequently,287.96,NA,20,3,NA,1489,High,female,36.0,very_high,entry_level,sales_representative,very_high,married,2558.5526546246965,6047.17,0,no,12,"3,0",low,part_time,1,3.0,4,good,2,2,2,1992,27910.0,no,36.0,3.0,5697.60022687609,27910.0,36.0,3.0,5697.60022687609,27910.0
35,no,NA,556.26,NA,11,2,marketing,1490,Very High,female,69.53,high,intermediate,sales_executive,very_high,divorced,4758.600551111543,11681.39,1,no,11,"3,0",very_high,part_time,1,5.0,3,good,5,0,2,1988,53914.11,yes,69.53,5.0,5697.60022687609,53914.11,69.53,5.0,5697.60022687609,53914.11
34,no,NA,556.26,NA,2,2,NA,1491,Very High,female,69.53070055266093,high,intermediate,manufacturing_director,high,single,4758.585380548165,11681.39,2,no,11,"3,0",very_high,part_time,0,9.824375217388116,3,good,3,0,2,1989,53914.11,yes,83.042301980198,11.318933823529411,5697.60022687609,53914.11,83.042301980198,11.318933823529411,5697.60022687609,53914.11
33,yes,NA,848.51,NA,9,4,NA,1492,Low,male,106.0624798753088,high,intermediate,sales_executive,low,single,7155.0836891571935,17818.67,0,no,17,"3,0",low,full_time,0,6.0,3,good,5,0,3,1990,82240.0,yes,83.042301980198,6.0,5697.60022687609,82240.0,83.042301980198,6.0,5697.60022687609,82240.0
31,yes,NA,269.29,research_&_development,15,3,medical,1493,High,female,33.658670631542044,high,entry_level,laboratory_technician,high,NA,2405.4101861709337,5655.0,1,no,12,"3,0",high,part_time,1,5.883062360751739,5,low,2,2,2,1992,26100.0,no,83.042301980198,11.318933823529411,5697.60022687609,26100.0,83.042301980198,11.318933823529411,5697.60022687609,26100.0
37,no,travel_rarely,591.29,NA,25,2,NA,1494,High,male,73.91035154074005,medium,intermediate,healthcare_representative,very_high,NA,5045.894169104124,12417.17,7,no,13,"3,0",high,full_time,2,9.0,2,good,6,1,3,1986,57310.0,no,83.042301980198,9.0,5697.60022687609,57310.0,83.042301980198,9.0,5697.60022687609,57310.0
27,no,travel_rarely,261.96,NA,6,3,NA,1495,Very High,female,44.92950257655133,medium,entry_level,research_scientist,high,married,2115.83,5501.17,1,no,13,"3,0",high,part_time,1,4.0,0,good,4,2,2,1996,34839.16712344591,no,83.042301980198,4.0,2115.83,65245.87531343283,83.042301980198,4.0,2115.83,65245.87531343283
35,no,travel_frequently,245.14,NA,4,4,other,1496,Very High,female,30.640622064976508,medium,entry_level,laboratory_technician,very_high,married,1980.0,5148.0,1,no,13,"3,0",medium,part_time,1,2.0,2,excellent,2,2,2,1988,23760.0,yes,83.042301980198,2.0,1980.0,23760.0,83.042301980198,2.0,1980.0,23760.0
56,no,NA,1973.98,NA,4,4,NA,1497,Very High,male,246.75,high,executive,manager,low,divorced,15943.72,41453.67,4,no,13,"3,0",very_high,full_time,1,28.0,2,good,5,4,2,1967,191324.62,no,246.75,28.0,15943.72,191324.62,246.75,28.0,15943.72,191324.62
45,no,NA,290.04,research_&_development,7,3,medical,1498,Low,male,36.25243744756671,high,entry_level,research_scientist,high,NA,2575.559122400347,6090.75,4,yes,19,"3,0",high,part_time,1,6.1680433479329615,2,good,3,0,2,1978,28111.13,yes,83.042301980198,11.318933823529411,5697.60022687609,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13
43,no,travel_rarely,365.13,NA,2,3,life_sciences,1499,Medium,female,45.64004280190253,high,entry_level,human_resources,very_high,NA,2949.17,7667.83,0,no,13,"3,0",medium,full_time,0,7.292344176637399,5,good,9,1,8,1980,35390.0,yes,83.042301980198,11.318933823529411,2949.17,35390.0,83.042301980198,11.318933823529411,2949.17,35390.0
31,no,travel_rarely,564.16,NA,29,4,marketing,1500,Low,male,70.51847362885448,medium,intermediate,sales_executive,very_high,NA,4823.382469134554,11847.33,1,no,14,"3,0",low,full_time,2,9.932903302729304,3,good,12,5,7,1992,54680.0,yes,83.042301980198,11.318933823529411,5697.60022687609,54680.0,83.042301980198,11.318933823529411,5697.60022687609,54680.0
35,yes,NA,599.75,NA,27,3,NA,1501,High,female,74.97,high,intermediate,sales_executive,very_high,NA,4844.17,12594.83,1,no,18,"3,0",very_high,full_time,0,10.52572215734824,2,good,10,7,7,1988,58130.0,yes,74.97,11.318933823529411,4844.17,58130.0,74.97,11.318933823529411,4844.17,58130.0
35,no,non_travel,556.26,research_&_development,2,2,medical,1502,Medium,female,69.53089423263933,high,intermediate,manufacturing_director,very_high,divorced,4492.84,11681.39,2,no,14,"3,0",high,part_time,1,15.0,6,good,7,1,7,1988,53914.11,no,83.042301980198,15.0,4492.84,53914.11,83.042301980198,15.0,4492.84,53914.11
30,no,NA,997.39,NA,47,3,medical,1503,NA,male,124.67297388904674,high,senior,manufacturing_director,high,single,8055.83,20945.17,9,no,14,"3,0",medium,part_time,0,9.0,3,good,7,0,2,1993,96670.0,no,83.042301980198,9.0,8055.83,96670.0,83.042301980198,9.0,8055.83,96670.0
46,yes,travel_rarely,556.26,NA,21,2,medical,1504,Very High,male,69.53,high,intermediate,healthcare_representative,medium,married,4492.84,11681.39,4,no,22,"4,0",very_high,part_time,1,13.0,2,excellent,9,3,7,1977,53914.11,no,69.53,13.0,4492.84,53914.11,69.53,13.0,4492.84,53914.11
45,no,non_travel,531.76,NA,48,4,NA,1505,NA,male,74.96651129531884,high,intermediate,sales_executive,high,married,4295.0,11167.0,4,no,22,"4,0",medium,part_time,2,10.0,3,excellent,8,5,7,1978,58128.89400860675,yes,83.042301980198,10.0,4295.0,65245.87531343283,83.042301980198,10.0,4295.0,65245.87531343283
43,no,travel_frequently,585.52,NA,2,4,life_sciences,1506,Low,female,64.01689750244036,high,intermediate,sales_executive,very_high,married,4729.17,12295.83,1,no,20,"4,0",high,part_time,1,7.0,5,good,7,7,7,1980,49638.93341469327,no,83.042301980198,7.0,4729.17,65245.87531343283,83.042301980198,7.0,4729.17,65245.87531343283
46,yes,NA,754.62,NA,10,3,life_sciences,1507,High,male,94.32650259194592,high,senior,sales_executive,medium,NA,6095.0,15847.0,5,no,21,"4,0",high,part_time,3,14.0,2,good,8,0,7,1977,73140.0,no,83.042301980198,14.0,6095.0,73140.0,83.042301980198,14.0,6095.0,73140.0
40,no,travel_rarely,1582.77,research_&_development,1,4,NA,1508,Low,female,197.84731147762116,high,manager,manager,low,NA,12783.92,33238.2,2,no,11,"3,0",low,full_time,1,22.0,3,good,19,11,16,1983,153407.07,yes,83.042301980198,22.0,12783.92,153407.07,83.042301980198,22.0,12783.92,153407.07
27,no,travel_rarely,556.26,sales,2,2,NA,1509,Low,male,69.53,very_high,intermediate,sales_executive,high,single,4492.84,11681.39,0,no,14,"3,0",medium,part_time,0,9.0,5,low,8,0,7,1996,53914.11,yes,69.53,9.0,4492.84,53914.11,69.53,9.0,4492.84,53914.11
42,no,NA,1032.49,NA,6,3,medical,1510,High,female,129.06067011284844,high,senior,research_director,low,married,8339.32,21682.23,9,no,13,"3,0",medium,part_time,1,18.0,3,excellent,13,5,7,1981,100071.84,no,83.042301980198,18.0,8339.32,100071.84,83.042301980198,18.0,8339.32,100071.84
26,no,travel_frequently,290.04,NA,6,3,other,1511,High,female,36.25,very_high,entry_level,laboratory_technician,very_high,married,2342.59,6090.75,0,no,18,"3,0",low,part_time,1,8.0,3,good,7,7,7,1997,28111.13,yes,36.25,8.0,2342.59,28111.13,36.25,8.0,2342.59,28111.13
28,no,travel_frequently,556.26,NA,1,2,life_sciences,1512,High,female,69.53059373734428,medium,intermediate,sales_executive,very_high,married,4758.594260358542,11681.39,1,no,12,"3,0",high,part_time,1,7.0,2,good,7,0,7,1995,53914.11,yes,83.042301980198,7.0,5697.60022687609,53914.11,83.042301980198,7.0,5697.60022687609,53914.11
31,no,travel_rarely,290.04,research_&_development,5,4,NA,1513,High,female,36.25,high,entry_level,research_scientist,very_high,married,2575.559079930383,6090.75,0,no,12,"3,0",high,part_time,1,6.168043363560742,4,good,5,0,3,1992,28111.13,yes,36.25,11.318933823529411,5697.60022687609,28111.13,36.25,11.318933823529411,5697.60022687609,28111.13
31,no,travel_rarely,661.35,NA,2,3,human_resources,1514,Low,female,82.67,medium,intermediate,human_resources,low,NA,5341.67,13888.33,3,no,12,"3,0",very_high,full_time,0,11.374590519016948,1,good,2,1,0,1992,64100.0,yes,82.67,11.318933823529411,5341.67,64100.0,82.67,11.318933823529411,5341.67,64100.0
31,no,NA,290.04,research_&_development,2,4,NA,1515,High,female,36.25231763503208,high,entry_level,research_scientist,very_high,NA,2575.569075443497,6090.75,0,no,18,"3,0",medium,part_time,1,3.0,2,very_low,2,2,2,1992,28111.13,yes,83.042301980198,3.0,5697.60022687609,28111.13,83.042301980198,3.0,5697.60022687609,28111.13
52,yes,NA,509.79,NA,8,4,medical,1516,High,female,63.721788577024846,medium,intermediate,research_scientist,medium,NA,4117.5,10705.5,2,no,15,"3,0",low,part_time,0,11.0,3,low,8,7,7,1971,49410.0,no,83.042301980198,11.0,4117.5,49410.0,83.042301980198,11.0,4117.5,49410.0
28,yes,NA,290.04,NA,2,4,medical,1517,Low,female,36.252439022070284,low,entry_level,research_scientist,very_high,married,2342.59,6090.75,5,yes,13,"3,0",very_high,part_time,0,6.257371767504139,4,low,3,2,2,1995,28111.13,yes,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13
47,no,travel_rarely,1973.98,NA,5,5,NA,1518,Very High,female,246.74957255334922,high,executive,research_director,high,married,16384.042041865934,41453.67,4,no,11,"3,0",medium,full_time,1,21.0,2,good,3,1,1,1976,191324.62,yes,83.042301980198,21.0,5697.60022687609,191324.62,83.042301980198,21.0,5697.60022687609,191324.62
29,no,NA,410.94,NA,9,5,other,1519,Medium,female,51.36619186677621,medium,entry_level,laboratory_technician,very_high,NA,3567.030318690853,8629.83,0,no,17,"3,0",high,full_time,0,4.0,2,good,3,2,2,1994,39830.0,no,83.042301980198,4.0,5697.60022687609,39830.0,83.042301980198,4.0,5697.60022687609,39830.0
37,no,NA,654.85,NA,5,2,medical,1520,Very High,female,81.85486870752476,high,intermediate,manufacturing_director,very_high,NA,5289.17,13751.83,7,no,16,"3,0",high,full_time,2,8.0,2,low,6,0,4,1986,63470.0,no,83.042301980198,8.0,5289.17,63470.0,83.042301980198,8.0,5289.17,63470.0
23,no,NA,299.62,NA,22,1,NA,1521,High,female,37.45040683910323,high,entry_level,research_scientist,very_high,NA,2654.1449136696406,6292.0,1,no,12,"3,0",high,full_time,2,6.299666012585681,2,low,4,0,2,2000,29040.0,no,83.042301980198,11.318933823529411,5697.60022687609,29040.0,83.042301980198,11.318933823529411,5697.60022687609,29040.0
42,no,travel_rarely,278.16,human_resources,2,1,NA,1522,High,female,34.77,high,entry_level,human_resources,high,divorced,2246.67,5841.33,0,yes,11,"3,0",high,part_time,1,4.0,5,good,3,1,0,1981,26960.0,yes,34.77,4.0,2246.67,26960.0,34.77,4.0,2246.67,26960.0
30,no,NA,556.26,sales,28,2,NA,1523,Very High,male,69.53,high,intermediate,sales_executive,high,NA,4492.84,11681.39,7,no,12,"3,0",medium,part_time,1,4.0,2,excellent,2,2,2,1993,53914.11,yes,69.53,4.0,4492.84,53914.11,69.53,4.0,4492.84,53914.11
21,yes,NA,224.3,NA,1,1,NA,1524,Low,male,28.035464219298387,medium,entry_level,sales_representative,medium,single,1811.67,4710.33,1,no,11,"3,0",high,part_time,0,3.0,3,good,3,1,2,2002,21740.0,no,83.042301980198,3.0,1811.67,21740.0,83.042301980198,3.0,1811.67,21740.0
57,no,travel_rarely,696.94,NA,1,4,medical,1525,Very High,female,87.11699424643102,high,intermediate,healthcare_representative,high,NA,5629.17,14635.83,2,no,11,"3,0",high,full_time,0,11.8651425865758,2,good,3,1,2,1966,67550.0,no,83.042301980198,11.318933823529411,5629.17,67550.0,83.042301980198,11.318933823529411,5629.17,67550.0
21,no,NA,290.04,NA,9,2,NA,1526,Low,female,36.252315831136364,high,entry_level,sales_representative,very_high,single,2342.59,6090.75,1,no,24,"4,0",high,part_time,0,3.0,3,low,3,2,2,2002,28111.13,yes,83.042301980198,3.0,2342.59,28111.13,83.042301980198,3.0,2342.59,28111.13
31,no,travel_rarely,274.13,NA,9,4,life_sciences,1527,High,female,34.26471920004087,medium,entry_level,research_scientist,medium,NA,2214.17,5756.83,0,no,16,"3,0",very_high,part_time,0,3.0,5,good,2,2,2,1992,26570.0,no,83.042301980198,3.0,2214.17,26570.0,83.042301980198,3.0,2214.17,26570.0
29,no,NA,290.04,research_&_development,23,3,NA,1528,Very High,female,36.25243109231916,high,entry_level,research_scientist,very_high,NA,2575.5596392292864,6090.75,9,no,16,"3,0",very_high,part_time,0,6.0,4,good,3,1,2,1994,28111.13,yes,83.042301980198,6.0,5697.60022687609,28111.13,83.042301980198,6.0,5697.60022687609,28111.13
27,no,travel_rarely,290.04,NA,1,2,NA,1529,Very High,female,36.25239327322347,high,entry_level,laboratory_technician,medium,NA,2575.562784634023,6090.75,1,no,11,"3,0",medium,part_time,1,5.0,2,good,5,0,4,1996,28111.13,yes,83.042301980198,5.0,5697.60022687609,28111.13,83.042301980198,5.0,5697.60022687609,28111.13
49,no,travel_rarely,1131.31,NA,7,3,other,1530,Medium,female,141.4136230607042,medium,senior,healthcare_representative,high,single,9474.045044169901,23757.5,8,no,24,"4,0",high,full_time,0,17.722257976644865,2,good,5,0,0,1974,109650.0,no,83.042301980198,11.318933823529411,5697.60022687609,109650.0,83.042301980198,11.318933823529411,5697.60022687609,109650.0
36,no,travel_rarely,262.37,NA,2,3,NA,1531,Very High,male,74.480036445186,high,entry_level,research_scientist,high,married,2119.17,5509.83,4,no,13,"3,0",medium,part_time,1,11.504697089612444,3,good,2,2,2,1987,57751.66299203651,yes,83.042301980198,11.318933823529411,2119.17,65245.87531343283,83.042301980198,11.318933823529411,2119.17,65245.87531343283
34,yes,non_travel,547.24,NA,37,3,marketing,1532,Low,female,80.62395226385945,very_high,intermediate,sales_executive,very_high,NA,4420.0,11492.0,8,yes,13,"3,0",medium,part_time,0,11.45205995861926,3,low,5,0,4,1989,62515.48337056893,yes,83.042301980198,11.318933823529411,4420.0,65245.87531343283,83.042301980198,11.318933823529411,4420.0,65245.87531343283
24,no,NA,556.26,NA,32,4,marketing,1533,Very High,male,69.53070234868028,high,intermediate,sales_executive,high,divorced,4492.84,11681.39,1,yes,12,"3,0",very_high,part_time,1,9.92627118801342,2,excellent,5,0,3,1999,53914.11,yes,83.042301980198,11.318933823529411,4492.84,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11
42,no,NA,290.04,NA,1,4,NA,1534,Medium,male,36.25250492673661,high,entry_level,laboratory_technician,low,NA,2342.59,6090.75,3,no,16,"3,0",medium,part_time,1,8.0,5,good,5,1,2,1981,28111.13,yes,83.042301980198,8.0,2342.59,28111.13,83.042301980198,8.0,2342.59,28111.13
54,no,NA,2002.21,NA,5,2,medical,1535,Low,female,163.1894161859057,high,executive,research_director,low,married,16171.67,42046.33,4,no,11,"3,0",high,part_time,1,24.0,4,low,4,1,2,1969,126534.15974822425,yes,83.042301980198,24.0,16171.67,65245.87531343283,83.042301980198,24.0,16171.67,65245.87531343283
34,no,NA,674.56,NA,4,4,NA,1536,High,male,84.3183298944683,high,intermediate,sales_executive,high,married,5728.641511391752,14165.67,9,no,15,"3,0",low,full_time,1,11.449113872329024,3,good,3,1,2,1989,65380.0,yes,83.042301980198,11.318933823529411,5697.60022687609,65380.0,83.042301980198,11.318933823529411,5697.60022687609,65380.0
43,no,NA,232.97,NA,21,3,NA,1537,Very High,female,29.12,high,entry_level,laboratory_technician,very_high,NA,1881.67,4892.33,7,no,20,"4,0",low,part_time,1,5.470903019242135,1,good,3,1,2,1980,22580.0,yes,29.12,11.318933823529411,1881.67,22580.0,29.12,11.318933823529411,1881.67,22580.0
43,no,travel_rarely,556.26,NA,8,4,other,1538,High,male,80.81845721565169,high,intermediate,healthcare_representative,high,NA,4492.84,11681.39,4,yes,14,"3,0",very_high,part_time,0,11.450393564917187,3,good,5,0,2,1980,62666.29706665786,yes,83.042301980198,11.318933823529411,4492.84,65245.87531343283,83.042301980198,11.318933823529411,4492.84,65245.87531343283
