,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
1363,37,No,,556.2566609977324, Sales ,10,4,,1,1364,4,1,,2,2, sALes exECutIVe ,4,Divorced,,"11681,39$",2,,Yes,14,,3,Part Time,3,"8,0",5,"3,0",1,,0,0,,1986,"53914,11$", sALes exECutIVe  -  Sales ,,0
1364,28,Yes,,267.8412698412698, Research & Development ,1,3,Medical,1,1365,1,0,,2,1, LabOraToRy technICiAN ,2,Divorced,,"5624,67$",1,,No,15,,1,,2,,2,"3,0",1,,0,0,,1995,"25960,00$", LabOraToRy technICiAN  -  Research & Development ,,0
1365,50,Yes,,487.8095238095239,,1,4,,1,1366,4,0,,3,2, sales EXecUTIvE ,3,Single,,"10244,00$",3,Y,Yes,14,"3,0",4,Part Time,0,"5,0",4,"3,0",0,,0,0,,1973,"47280,00$",,,True
1366,34,No,,290.03550973654063,,3,4,,1,1367,3,0,,2,1, ResEaRCh sCiEnTIsT ,4,,"2342,59$","6090,75$",3,Y,No,17,"3,0",4,Part Time,3,"6,0",2,"3,0",0,,0,0,"2342,59$",1989,"28111,13$",,,1
1367,38,No,travel_rarely,758.436507936508,,2,2,Marketing,1,1368,4,0,,3,3, SAlEs eXEcUTIVe ,2,Single,"6125,83$","15927,17$",7,Y,No,16,"3,0",3,Part Time,0,,2,"3,0",1,,0,0,"6125,83$",1985,"73510,00$",,,Yes
1368,42,No,,556.2566609977324,,29,3,,1,1369,2,0,,1,2, LAboRaTOrY tEcHNicIaN ,4,,"4492,84$","11681,39$",4,,,19,"3,0",1,Part Time,0,"16,0",3,"3,0",1,,0,0,"4492,84$",1981,"53914,11$",,,0
1369,18,Yes,,290.03550973654063,,8,1,,1,1370,3,0,,3,1, laborATOry TechNiCiAN ,3,Single,"2342,59$","6090,75$",1,,No,12,"3,0",4,Part Time,0,,0,"3,0",0,,0,0,"2342,59$",2005,"28111,13$",,,Yes
1370,41,No,,491.73015873015873,,12,4,,1,1371,2,0,,3,1, lABOraToRy TEChNIciaN ,4,,"3971,67$","10326,33$",3,,Yes,11,"3,0",1,Full Time,1,"6,0",4,,1,,0,0,"3971,67$",1982,"47660,00$",,,0
1371,35,No,travel_rarely,232.968253968254, Research & Development ,1,4,Medical,1,1372,4,0,,2,1, lAborAtORY TeCHNIciAN ,3,,"1881,67$","4892,33$",6,Y,No,12,"3,0",2,Part Time,1,,2,"3,0",8,,1,7,"1881,67$",1988,"22580,00$", lAborAtORY TeCHNIciAN  -  Research & Development ,,1
1372,32,No,,291.6746031746032, Sales ,2,1,,1,1373,3,1,,3,1, SAlES rePrESentaTIVe ,1,,,"6125,17$",1,,,12,"3,0",3,Full Time,3,"1,0",3,"3,0",1,,0,0,,1991,"28270,00$", SAlES rePrESentaTIVe  -  Sales ,,True
1373,22,Yes,,294.35714285714283,,3,4,Life Sciences,1,1374,3,0,36.79464285714285,2,1, reseARcH ScIenTisT ,4,Married,"2377,50$","6181,50$",0,,Yes,11,"3,0",2,Full Time,1,"1,0",5,"3,0",0,,0,0,"2377,50$",2001,"28530,00$",,,True
1374,44,No,non-travel,236.2698412698413,,-26,3,,1,1375,26,0,,1,1, resEarch SCienTIst ,3,Single,,"4961,67$",2,Y,No,13,,4,Part Time,0,"6,0",3,"3,0",0,,0,0,,1979,"22900,00$",,,Yes
1375,41,Yes,non-travel,217.3888888888889,,5,2,Life Sciences,1,1376,1,0,,2,1, rEsEarCh scIEntISt ,1,,"1755,83$","4565,17$",6,,No,17,"3,0",1,Part Time,1,"5,0",2,"1,0",1,,0,0,"1755,83$",1982,"21070,00$",,,1
1376,40,No,travel_frequently,556.2566609977324,,2,4,,1,1377,2,0,,3,2, saLes eXEcutIvE ,2,,,"11681,39$",5,,No,12,"3,0",4,Part Time,3,,2,"3,0",0,,0,0,,1983,"53914,11$",,,False
1377,24,Yes,,228.015873015873,,17,2,Life Sciences,1,1378,4,1,,3,1, laboRATOry techNICiAn ,2,,"1841,67$","4788,33$",1,,,13,"3,0",1,Part Time,1,"1,0",3,"1,0",1,,0,0,"1841,67$",1999,"22100,00$",,,1
1378,42,No,travel_frequently,1360.9761904761906,,26,5,Medical,1,1379,1,1,,3,3, ReSeARCH dIREctOR ,1,Married,"10992,50$","28580,50$",3,,Yes,17,"3,0",3,,0,,6,"3,0",1,,0,0,"10992,50$",1981,"131910,00$",,,False
1379,49,No,,1973.9841269841268, Research & Development ,4,2,Medical,1,1380,1,0,,2,5, mANager ,3,Married,,"41453,67$",2,,,13,,3,Full Time,1,"23,0",2,"4,0",1,,0,0,,1974,"191324,62$", mANager  -  Research & Development ,,True
1380,48,No,travel_rarely,290.03550973654063,,2,2,Technical Degree,1,1381,4,0,,4,1, labOrATORY tEcHNiCIaN ,2,Single,"2342,59$","6090,75$",5,Y,,11,"3,0",3,,0,"7,0",4,"2,0",1,,0,0,"2342,59$",1975,,,,True
1381,29,No,travel_rarely,556.2566609977324, Research & Development ,7,3,,1,1382,3,0,,3,2, HEAlThcARe rEPREseNtATIVe ,4,,"4492,84$","11681,39$",1,,,11,"3,0",2,Part Time,2,"6,0",2,"3,0",6,,1,0,"4492,84$",1994,"53914,11$", HEAlThcARe rEPREseNtATIVe  -  Research & Development ,,Yes
1382,48,No,,1884.4841269841272, Research & Development ,1,3,Life Sciences,1,1383,4,0,,2,5, REsEArCH dIrECTOr ,4,Single,"15220,83$","39574,17$",6,,No,12,"3,0",3,,0,,3,"4,0",1,,0,0,"15220,83$",1975,"182650,00$", REsEArCH dIrECTOr  -  Research & Development ,,True
1383,34,No,,290.03550973654063,,20,3,Technical Degree,1,1384,3,1,36.25443871706758,4,1, rESeaRCH ScientIST ,3,,"2342,59$","6090,75$",0,,No,17,"3,0",4,Part Time,0,"2,0",5,"2,0",1,,0,0,"2342,59$",1989,"28111,13$",,,True
1384,19,No,,290.03550973654063,,25,3,Life Sciences,1,1385,2,1,36.25443871706758,4,1, reSEArCH sCieNTiST ,4,Single,"2342,59$","6090,75$",1,Y,,12,"3,0",4,Part Time,0,"1,0",2,"3,0",1,,0,1,"2342,59$",2004,"28111,13$",,,Yes
1385,23,No,,290.03550973654063,,1,2,,1,1386,4,0,36.25443871706758,3,1, rEseARCH sCIeNTisT ,3,,"2342,59$","6090,75$",1,Y,No,22,"4,0",4,Part Time,1,"1,0",2,"3,0",1,"0,0",0,1,"2342,59$",2000,"28111,13$",,,False
1386,25,Yes,travel_frequently,115.34920634920636,,-32,1,,1,1387,3,0,,1,1, saLEs rEpRESEnTAtiVe ,4,Single,93167$,"2422,33$",1,Y,Yes,14,,4,,0,"1,0",4,"3,0",1,,1,0,93167$,1998,,,,1
1387,42,No,,244.7301587301588,,-34,4,Medical,1,1388,2,1,,4,2, REsearCH sCIeNTIst ,2,Married,,"5139,33$",6,Y,Yes,16,"3,0",4,Part Time,0,"18,0",2,"3,0",1,,0,0,,1981,"23720,00$",,,0
1388,51,No,travel_frequently,292.8095238095238,,6,2,Medical,1,1389,2,1,36.60119047619048,2,1, lABoraTORY tEcHnicIAN ,3,Single,"2365,00$","6149,00$",0,Y,,14,"3,0",2,Full Time,0,"8,0",6,"2,0",7,,7,7,"2365,00$",1972,"28380,00$",,,False
1389,45,No,travel_frequently,1863.436507936508,,25,3,Medical,1,1390,2,1,,3,5, manAGEr ,2,,"15050,83$","39132,17$",3,,,22,"4,0",3,Full Time,0,"22,0",4,"3,0",0,,0,0,"15050,83$",1978,"180610,00$",,,0
1390,27,No,,290.03550973654063,,11,3,Medical,1,1391,3,1,,4,1, salEs repResEntatiVe ,4,Married,"2342,59$","6090,75$",8,,,14,,2,Part Time,1,"5,0",4,"3,0",1,,0,0,"2342,59$",1996,"28111,13$",,,1
1391,18,No,non-travel,166.21428571428572,,1,3,,1,1392,4,1,,3,1, LaBoRAtORy TEcHnICiAN ,4,Single,"1342,50$","3490,50$",1,Y,,15,"3,0",3,Part Time,0,"0,0",5,"4,0",0,,0,0,"1342,50$",2005,"16110,00$",,,0
1392,31,Yes,travel_frequently,290.03550973654063,,2,3,,1,1393,3,1,,2,1, SaLeS RepRESenTatIve ,4,Single,"2342,59$","6090,75$",7,,No,14,"3,0",3,Part Time,0,"3,0",3,"4,0",1,,0,0,"2342,59$",1992,"28111,13$",,,Yes
1393,31,Yes,travel_frequently,290.03550973654063,,1,4,Life Sciences,1,1394,2,1,,1,1, sALeS RePReSENtAtiVe ,3,Single,"2342,59$","6090,75$",1,,,12,,2,Part Time,0,,3,"3,0",1,,0,0,"2342,59$",1992,"28111,13$",,,0
1394,31,Yes,travel_rarely,290.03550973654063,,8,3,Life Sciences,1,1395,1,1,,2,1, RESEaRcH sCientiSt ,2,,"2342,59$","6090,75$",1,Y,,12,"3,0",3,Part Time,0,,3,"4,0",1,,0,0,"2342,59$",1992,"28111,13$",,,False
1395,27,No,travel_rarely,290.03550973654063,,11,1,Life Sciences,1,1396,2,0,36.25443871706758,3,1, laBOrAtOry TEChnICiAn ,1,Married,"2342,59$","6090,75$",0,,,14,"3,0",2,Part Time,0,"6,0",3,"4,0",5,,1,4,"2342,59$",1996,"28111,13$",,,0
1396,39,Yes,,290.03550973654063,,2,3,,1,1397,1,1,,2,1, laBORatory tecHnIcian ,1,Single,,"6090,75$",2,,Yes,23,"4,0",2,,0,"11,0",2,"4,0",1,,0,0,,1984,"28111,13$",,,1
1397,44,No,travel_frequently,491.936507936508,,1,5,Marketing,1,1398,1,1,,3,2, sAlES ExecUTiVE ,3,Married,"3973,33$","10330,67$",7,,,12,,3,Part Time,1,"11,0",4,"2,0",1,,0,0,"3973,33$",1979,"47680,00$",,,False
1398,30,No,,131.44444444444446, Research & Development ,-25,3,,1,1399,25,0,,3,1, rESeaRch SCIeNTIST ,3,,,"2760,33$",1,Y,,13,"3,0",2,Part Time,2,"1,0",2,"2,0",1,,0,0,,1993,"12740,00$", rESeaRch SCIeNTIST  -  Research & Development ,,False
1399,35,No,travel_rarely,248.031746031746,,-26,1,Life Sciences,1,1400,4,0,,3,1, sALES rePReSEntATIvE ,3,,"2003,33$","5208,67$",1,,No,13,,1,Part Time,1,"1,0",3,"3,0",1,"0,0",0,0,"2003,33$",1988,"24040,00$",,,1
1400,24,Yes,travel_frequently,290.03550973654063,,9,3,,1,1401,2,0,36.25443871706758,3,1, LABorAToRy TecHnicIan ,1,,"2342,59$","6090,75$",2,,,11,"3,0",3,Part Time,0,,2,"2,0",0,,0,0,"2342,59$",1999,"28111,13$",,,False
1401,24,No,,209.75396825396828,,13,2,,1,1402,4,1,,3,1, SaLes rEprESENtatIVe ,2,Married,,"4404,83$",1,Y,,13,"3,0",3,Part Time,1,"1,0",2,,1,,0,0,,1999,"20330,00$",,,True
1402,28,Yes,,264.23015873015873,,2,2,Medical,1,1403,3,0,,2,1, LaBORAToRy teChnICiAn ,1,Single,,"5548,83$",7,,No,11,,3,Part Time,0,"8,0",2,"2,0",0,,0,0,,1995,"25610,00$",,,True
1403,28,No,travel_rarely,161.26190476190476,,1,3,Life Sciences,1,1404,1,0,,2,1, rESeARch SCIentisT ,3,,,"3386,50$",1,Y,,14,"3,0",4,Part Time,1,"1,0",2,"1,0",1,,0,0,,1995,"15630,00$",,,False
1404,33,No,,659.0793650793651,,8,5,,1,1405,4,0,,3,2, HeALThCARE rEPRESEnTATIvE ,3,,"5323,33$","13840,67$",2,Y,,17,"3,0",1,,0,"14,0",6,"3,0",0,,0,0,"5323,33$",1990,,,,Yes
1405,39,No,travel_rarely,864.1904761904763,,6,3,,1,1406,2,1,108.02380952380952,3,3, MAnuFActUring DIrEcToR ,2,Single,,"18148,00$",4,Y,,18,,4,Part Time,0,"9,0",3,"3,0",2,,2,2,,1984,"83760,00$",,,False
1406,42,No,,499.468253968254,,2,3,Medical,1,1407,3,0,,2,1, LAboRAtORy TEcHNIcian ,2,Married,"4034,17$","10488,83$",4,Y,,14,,2,Full Time,1,,3,,1,,0,0,"4034,17$",1981,"48410,00$",,,True
1407,29,No,travel_rarely,290.03550973654063,,9,3,,1,1408,3,0,36.25443871706758,4,1, ResEArch SCIENTiSt ,3,Married,"2342,59$","6090,75$",6,,No,18,"3,0",1,Part Time,2,,2,"2,0",1,"0,0",0,0,"2342,59$",1994,"28111,13$",,,0
1408,35,No,travel_rarely,290.03550973654063,,1,3,,1,1409,4,0,,2,1, LABORAtoRY tEcHniCIAn ,1,,,"6090,75$",1,,No,19,"3,0",2,Part Time,0,,3,"3,0",3,,1,2,,1988,"28111,13$",,,0
1409,35,Yes,travel_rarely,213.984126984127,,-14,3,,1,1410,14,1,,3,1, lABoRaTORY tEChniCiAN ,1,,"1728,33$","4493,67$",1,,,12,"3,0",4,,1,"1,0",2,"3,0",1,,0,0,"1728,33$",1988,,,,1
1410,34,No,,306.63492063492066,,-13,4,Medical,1,1411,13,0,,3,1, ReSEArcH SCIEntisT ,4,Single,"2476,67$","6439,33$",1,Y,,13,"3,0",3,Full Time,0,,4,,1,,0,0,"2476,67$",1989,"29720,00$",,,0
1411,26,No,travel_rarely,290.03550973654063,,3,3,,1,1412,1,1,,3,1, rESEArcH scienTIST ,4,,,"6090,75$",1,Y,,21,"4,0",1,Part Time,0,"1,0",5,"3,0",1,,0,0,,1997,"28111,13$",,,True
1412,36,No,travel_rarely,703.1349206349207,,1,4,Life Sciences,1,1413,2,1,,3,2, saLEs EXECUTive ,3,Single,"5679,17$","14765,83$",6,,No,13,"3,0",1,Full Time,0,,5,"3,0",1,,0,0,"5679,17$",1987,"68150,00$",,,1
1413,50,No,,1973.9841269841268,,-24,3,Marketing,1,1414,24,0,,3,5, MANAgER ,3,Marreid,"15943,72$","41453,67$",4,Y,Yes,16,,3,Full Time,1,,2,"3,0",1,,0,0,"15943,72$",1973,"191324,62$",,,False
1414,42,No,travel_rarely,1973.9841269841268,,9,2,,1,1415,4,0,,2,5, MaNAgEr ,4,,,"41453,67$",8,,No,22,"4,0",4,Full Time,0,"24,0",2,"3,0",1,,0,1,,1981,"191324,62$",,,False
1415,35,No,,277.53968253968253,,7,2,Life Sciences,1,1416,3,0,,2,1, LAboRatORy TecHNicIaN ,4,,"2241,67$","5828,33$",1,,No,18,"3,0",4,,1,,5,"2,0",1,,0,1,"2241,67$",1988,,,,0
1416,46,No,travel_rarely,1812.468253968254,,1,4,Life Sciences,1,1417,4,0,226.5585317460317,4,4, MAnAgER ,1,,,"38061,83$",1,Y,,15,"3,0",2,Full Time,0,"27,0",5,"1,0",26,,0,12,,1977,"175670,00$",,,0
1417,18,Yes,travel_frequently,161.88095238095238, Sales ,3,2,Medical,1,1418,2,1,,3,1, SALEs REpRESentatIve ,4,Single,,"3399,50$",1,,Yes,12,"3,0",3,Part Time,0,"0,0",2,"4,0",0,,0,0,,2005,"15690,00$", SALEs REpRESentatIve  -  Sales ,,True
1418,29,No,,431.9920634920635,,5,3,,1,1419,1,0,,2,2, sAles exeCUTIvE ,2,Divorced,"3489,17$","9071,83$",1,,Yes,13,,2,Part Time,1,"10,0",3,"2,0",10,,0,9,"3489,17$",1994,"41870,00$",,,True
1419,31,No,,556.2566609977324,,5,4,Life Sciences,1,1420,1,1,,3,2, Sales exECutive ,4,,"4492,84$","11681,39$",1,,No,11,"3,0",1,Part Time,2,"10,0",2,,10,,0,2,"4492,84$",1992,"53914,11$",,,Yes
1420,41,No,travel_rarely,1032.4872861766066,,23,2,,1,1421,4,0,129.06091077207583,3,3, SaLES exECutIVE ,3,Single,"8339,32$","21682,23$",3,,,16,"3,0",4,Part Time,0,"21,0",2,"3,0",2,,0,2,"8339,32$",1982,"100071,84$",,,True
1421,38,No,travel_rarely,341.09523809523813,,4,2,,1,1422,4,1,,3,1, LaboRAtory TeChnICian ,3,,,"7163,00$",7,,,19,"3,0",4,Full Time,1,"7,0",5,,0,,0,0,,1985,"33060,00$",,,Yes
1422,32,Yes,travel_rarely,143.72222222222223,,2,4,Life Sciences,1,1423,4,0,,3,1, LAbOrATORY tEChNiciAn ,2,Single,,"3018,17$",1,,No,12,"3,0",1,Part Time,0,"1,0",2,"3,0",1,,0,0,,1991,"13930,00$",,,1
1423,60,No,,1122.8492063492065,,1,4,,1,1424,3,0,,1,3, heaLtHCAre rEprEsEntAtiVe ,4,Divorced,"9069,17$","23579,83$",3,,No,20,"4,0",3,Full Time,1,"19,0",2,"4,0",1,,0,0,"9069,17$",1963,"108830,00$",,,0
1424,24,Yes,,290.03550973654063,,22,1,,1,1425,4,0,,1,1, humAN rESOURCes ,3,Married,"2342,59$","6090,75$",1,,No,11,,3,,1,"1,0",2,"3,0",1,,0,0,"2342,59$",1999,,,,Yes
1425,40,No,travel_rarely,556.2566609977324,,8,2,Life Sciences,1,1426,2,1,,3,2, maNuFaCturInG dirECTOR ,1,,,"11681,39$",2,,Yes,16,"3,0",2,,1,"18,0",3,"3,0",1,,0,0,,1983,"53914,11$",,,True
1426,30,No,travel_rarely,295.2857142857143,,-21,1,,1,1427,2,0,,3,1, rEseArCh SCieNTISt ,4,Married,"2385,00$","6201,00$",1,Y,No,12,"3,0",2,,1,"10,0",2,"2,0",10,,0,8,"2385,00$",1993,,,,1
1427,47,No,non-travel,556.2566609977324,,2,4,Marketing,1,1428,3,0,,3,2, sAles eXecutIVE ,2,,"4492,84$","11681,39$",7,Y,No,11,"3,0",4,Part Time,1,"4,0",3,"1,0",1,,0,0,"4492,84$",1976,"53914,11$",,,True
1428,32,Yes,travel_rarely,694.8809523809524, Sales ,1,2,,1,1429,1,0,,1,2, SalES eXecUTiVE ,2,Single,"5612,50$","14592,50$",6,,,15,"3,0",2,Full Time,0,"10,0",2,"3,0",0,,0,0,"5612,50$",1991,"67350,00$", SalES eXecUTiVE  -  Sales ,,0
1429,45,No,travel_rarely,1006.5714285714288,,-41,3,Life Sciences,1,1430,41,1,,1,3, huMAn ReSOurCES ,3,Marreid,,"21138,00$",4,,,21,"4,0",3,,2,"9,0",2,"4,0",5,,0,3,,1978,"97560,00$",,,Yes
1430,34,No,,290.03550973654063,,2,4,,1,1431,4,0,,4,1, ReSeaRch sCienTiSt ,4,Married,"2342,59$","6090,75$",0,,Yes,14,"3,0",1,Part Time,3,"6,0",3,"3,0",5,,1,2,"2342,59$",1989,"28111,13$",,,0
1431,33,Yes,,1032.4872861766066,,16,3,,1,1432,1,1,,3,3, SaLEs ExEcutive ,1,,"8339,32$","21682,23$",2,,Yes,20,"4,0",3,Part Time,0,,2,"2,0",0,,0,0,"8339,32$",1990,"100071,84$",,,True
1432,31,Yes,travel_rarely,1032.4872861766066,,16,4,,1,1433,1,0,,3,3, SAlEs exeCUTIVe ,3,Married,"8339,32$","21682,23$",2,,,13,"3,0",1,,3,,2,"3,0",1,,0,0,"8339,32$",1992,,,,True
1433,29,No,travel_rarely,290.03550973654063,,4,3,Technical Degree,1,1434,4,1,,2,1, ResEaRcH SCIentist ,1,Divorced,,"6090,75$",1,,,13,"3,0",3,Part Time,1,,2,"3,0",1,,0,0,,1994,"28111,13$",,,Yes
1434,30,No,,546.2063492063493,,16,3,,1,1435,3,0,68.27579365079366,4,2, HeALtHCare RepREseNTAtivE ,3,Married,"4411,67$","11470,33$",3,Y,No,16,"3,0",3,Part Time,1,"10,0",3,"3,0",7,,1,7,"4411,67$",1993,"52940,00$",,,False
1435,38,No,travel_rarely,556.2566609977324,,18,3,Medical,1,1436,2,0,69.53208262471655,1,2, HEALtHcAre rEPrESENtative ,4,Married,,"11681,39$",3,,,16,"3,0",3,Part Time,1,,2,"3,0",1,,1,0,,1985,"53914,11$",,,1
1436,43,Yes,,251.43650793650792,,17,3,Technical Degree,1,1437,3,0,31.42956349206349,2,1, rESEArch sciENTIST ,3,,"2030,83$","5280,17$",9,,Yes,16,"3,0",4,Part Time,1,"6,0",4,"3,0",1,,0,0,"2030,83$",1980,"24370,00$",,,False
1437,55,No,travel_rarely,1973.9841269841268,,-44,3,,1,1438,3,0,,2,5, rEseARch DIrEctOR ,1,Married,,"41453,67$",8,,No,12,"3,0",2,Full Time,3,"34,0",2,"3,0",1,,0,0,,1968,"191324,62$",,,False
1438,21,Yes,,290.03550973654063,,7,1,Marketing,1,1439,2,0,,3,1, sAleS REPrEsEnTATiVe ,2,Single,"2342,59$","6090,75$",1,,,13,"3,0",2,,0,,3,"3,0",1,,1,0,"2342,59$",2002,,,,Yes
1439,22,Yes,travel_rarely,290.03550973654063,,-45,1,Medical,1,1440,3,1,36.25443871706758,3,1, lABORaTOrY teChniCIan ,1,,"2342,59$","6090,75$",1,,Yes,17,"3,0",3,Part Time,0,"1,0",6,"3,0",1,,0,0,"2342,59$",2001,"28111,13$",,,Yes
1440,37,No,travel_rarely,420.0238095238095,,8,2,Other,1,1441,3,0,,3,2, HuMAn rEsOUrceS ,2,Divorced,,"8820,50$",2,Y,No,13,"3,0",3,Part Time,0,"19,0",4,"2,0",10,,4,7,,1986,"40710,00$",,,1
1441,42,No,travel_rarely,556.2566609977324,,13,3,,1,1442,2,0,69.53208262471655,4,2, hEALtHcaRE RePResEnTATivE ,1,Married,"4492,84$","11681,39$",5,,No,18,,3,Part Time,2,"10,0",2,"2,0",0,,0,0,"4492,84$",1981,"53914,11$",,,False
1442,18,No,,290.03550973654063,,14,3,,1,1443,2,1,,3,1, reSEARcH sciEntIST ,3,Single,"2342,59$","6090,75$",1,,,16,"3,0",3,,0,"0,0",4,"1,0",0,,0,0,"2342,59$",2005,,,,True
1443,31,Yes,travel_rarely,304.984126984127,,18,5,Human Resources,1,1444,4,0,,4,1, huMAn ReSouRcEs ,1,Married,"2463,33$","6404,67$",0,,No,17,"3,0",3,Full Time,0,"2,0",4,"3,0",1,,0,0,"2463,33$",1992,"29560,00$",,,True
1444,36,No,travel_rarely,556.2566609977324,,2,4,,1,1445,4,1,,3,2, ReseaRch SCIenTIsT ,2,,,"11681,39$",4,Y,Yes,22,"4,0",4,,1,,2,"3,0",1,,0,0,,1987,"53914,11$",,,Yes
1445,32,No,travel_frequently,479.5555555555556,,10,4,Marketing,1,1446,4,0,59.94444444444445,3,2, SALES EXECuTIVE ,4,,"3873,33$","10070,67$",8,,,13,"3,0",3,Part Time,0,,2,"4,0",0,,0,0,"3873,33$",1991,"46480,00$",,,1
1446,29,No,,556.2566609977324,,29,1,Life Sciences,1,1447,4,0,69.53208262471655,1,2, HeaLthCaRe ReprESeNtAtIVE ,3,divorced,,"11681,39$",8,Y,No,17,,4,Part Time,2,"11,0",3,,7,,1,6,,1994,"53914,11$",,,0
1447,42,No,travel_rarely,290.03550973654063,,8,3,,1,1448,4,0,,3,1, LabORatoRY TEchNIcIan ,3,,"2342,59$","6090,75$",4,,No,13,,4,Part Time,0,,3,"3,0",0,,0,0,"2342,59$",1981,"28111,13$",,,Yes
1448,29,No,travel_rarely,289.3015873015873,,6,1,,1,1449,4,0,,2,1, HUmAN rEsOURCEs ,2,Married,"2336,67$","6075,33$",1,,No,11,"3,0",4,Part Time,0,,3,"3,0",1,,0,0,"2336,67$",1994,"28040,00$",,,Yes
1449,29,Yes,,251.6428571428572,,24,2,,1,1450,4,0,,2,1, reSEarCh sciENTiSt ,4,,"2032,50$","5284,50$",1,Y,Yes,24,,2,Part Time,0,"1,0",3,"2,0",1,,1,0,"2032,50$",1994,"24390,00$",,,0
1450,28,No,travel_rarely,294.6666666666667, Sales ,3,3,Medical,1,1451,2,1,,3,1, SaLes REPREseNtATive ,2,,"2380,00$","6188,00$",1,Y,No,19,"3,0",4,,1,"1,0",3,"3,0",1,,0,0,"2380,00$",1995,, SaLes REPREseNtATive  -  Sales ,,1
1451,30,Yes,,290.03550973654063,,9,3,,1,1452,2,0,,3,1, Sales REpresenTATiVE ,4,,"2342,59$","6090,75$",1,Y,,13,"3,0",3,,0,,3,"2,0",1,,0,0,"2342,59$",1993,,,,False
1452,22,Yes,travel_rarely,290.03550973654063, Research & Development ,7,1,Life Sciences,1,1453,4,0,,3,1, ReSeArch sCIEnTiSt ,2,Single,"2342,59$","6090,75$",1,,,23,"4,0",1,,0,"1,0",2,"3,0",1,,0,0,"2342,59$",2001,, ReSeArch sCIEnTiSt  -  Research & Development ,,Yes
1453,26,No,,302.6111111111111,,1,2,Life Sciences,1,1454,2,1,,2,1, rEsEArCh sCIENtIsT ,3,,"2444,17$","6354,83$",1,Y,Yes,13,"3,0",3,Full Time,1,"1,0",3,"2,0",1,,1,0,"2444,17$",1997,"29330,00$",,,0
1454,44,No,travel_rarely,556.2566609977324,,1,4,,1,1455,2,0,,4,2, heAlthcare rEPResENTatIvE ,1,,"4492,84$","11681,39$",2,,,15,"3,0",4,Part Time,1,"10,0",5,"3,0",2,"0,0",2,2,"4492,84$",1979,"53914,11$",,,True
1455,29,Yes,travel_frequently,112.56349206349206, Sales ,24,3,Technical Degree,1,1456,3,0,14.070436507936508,4,1, sales REPReSeNtAtIVe ,1,Single,,"2363,83$",1,,No,17,"3,0",4,Part Time,0,"1,0",3,,1,,0,0,,1994,"10910,00$", sales REPReSeNtAtIVe  -  Sales ,,1
1456,28,Yes,travel_rarely,556.2566609977324,,13,2,Marketing,1,1457,4,1,,3,2, Sales exECUTIvE ,3,,"4492,84$","11681,39$",3,Y,Yes,11,"3,0",4,Part Time,0,"6,0",0,"3,0",2,,2,2,"4492,84$",1995,"53914,11$",,,Yes
1457,56,No,travel_rarely,556.2566609977324,,11,5,,1,1458,4,1,,2,2, SALEs eXEcutivE ,1,Married,"4492,84$","11681,39$",4,,,16,"3,0",3,Part Time,1,,3,"3,0",0,,0,0,"4492,84$",1967,"53914,11$",,,Yes
1458,39,No,travel_rarely,531.452380952381,,9,2,,1,1459,1,0,66.43154761904762,3,2, MANuFACtUrinG DIreCtOr ,1,Married,,"11160,50$",1,,No,25,"4,0",4,Part Time,1,"10,0",3,"3,0",10,,7,9,,1984,"51510,00$",,,True
1459,58,No,,1582.7713464696226,,21,3,,1,1460,4,1,,3,4, MAnAGeR ,4,,,"33238,20$",4,,Yes,13,"3,0",3,Full Time,1,,2,"2,0",1,,0,0,,1965,"153407,07$",,,Yes
1460,42,No,travel_rarely,556.2566609977324, Sales ,12,4,Marketing,1,1461,2,0,,3,2, sAles execUtIve ,4,Divorced,,"11681,39$",3,,,12,,3,Part Time,2,"14,0",4,"3,0",0,,0,0,,1981,"53914,11$", sAles execUtIve  -  Sales ,,False
1461,27,Yes,,295.3888888888889,,22,3,,1,1462,1,1,,2,1, HuMAn RESOUrceS ,2,Married,"2385,83$","6203,17$",1,Y,No,12,"3,0",1,Full Time,0,,2,"3,0",1,,0,0,"2385,83$",1996,"28630,00$",,,False
1462,38,No,travel_rarely,294.8730158730159,,1,3,,1,1463,1,0,,2,1, SaLes RePreSentAtIvE ,1,Single,"2381,67$","6192,33$",4,,,14,"3,0",1,,0,"20,0",3,"2,0",1,,0,0,"2381,67$",1985,,,,1
1463,32,No,,556.2566609977324,,5,4,Life Sciences,1,1464,4,0,,2,2, MANuFacTUrinG DIrEctoR ,4,,"4492,84$","11681,39$",8,,No,24,"4,0",2,Part Time,0,,1,"3,0",1,,0,0,"4492,84$",1991,"53914,11$",,,True
1464,31,No,,116.484126984127,,2,1,Medical,1,1465,4,1,,1,1, laBORatORY TeChnICIAN ,4,,94083$,"2446,17$",1,Y,,11,"3,0",3,Part Time,3,,4,"3,0",1,,0,0,94083$,1992,"11290,00$",,,Yes
